S.no,Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
9705,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,172,10.3
9706,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,"2,421",12.2
9707,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,"1,332",17.4
9708,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,50,6.2
9709,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,"1,912",16.1
9710,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,567,15.8
9711,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,331,9.1
9712,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,"2,838",18.7
9713,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,118,9.4
9714,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,632,16.5
9715,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,103,11.2
9716,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,624,11.2
9717,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,"2,269",13.6
9718,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,"39,480",14.1
9719,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,178,11.5
9720,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,86,13.5
9721,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,"1,128",17.8
9722,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,279,5
9723,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,391,18.3
9724,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,791,13.5
9725,2001,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,54,11.7
9726,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alabama,"2,093",47
9727,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Alaska,343,64.5
9728,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arizona,"2,326",46.3
9729,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Arkansas,"1,267",46.5
9730,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,California,"8,577",26.5
9731,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Colorado,"1,702",42.6
9732,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Connecticut,"1,175",32.8
9733,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Delaware,290,37.5
9734,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,District of Columbia,204,35.7
9735,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Florida,"6,267",37.3
9736,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Georgia,"3,103",40.8
9737,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Hawaii,343,28.2
9738,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Idaho,518,41.5
9739,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Illinois,"4,041",32.8
9740,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Indiana,"2,139",35.4
9741,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Iowa,"1,070",33.4
9742,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kansas,"1,054",38
9743,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Kentucky,"1,838",45.7
9744,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Louisiana,"2,006",45.9
9745,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maine,407,30.9
9746,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Maryland,"1,182",23.3
9747,2000,All Causes,All causes,Nebraska,"14,992",794.6
9748,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Massachusetts,"1,357",20.2
9749,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Michigan,"3,220",32.9
9750,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Minnesota,"1,711",34.3
9751,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Mississippi,"1,653",58.9
9752,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Missouri,"2,398",41.9
9753,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Montana,495,53.9
9754,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nebraska,640,35.3
9755,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Nevada,730,38.7
9756,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Hampshire,321,26.3
9757,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Jersey,"2,284",26.7
9758,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New Mexico,995,56.8
9759,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,New York,"4,244",22
9760,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Carolina,"3,525",44.7
9761,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,North Dakota,248,35.3
9762,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Ohio,"3,492",30.5
9763,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oklahoma,"1,566",44.9
9764,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Oregon,"1,248",35.8
9765,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Pennsylvania,"4,583",35.2
9766,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Rhode Island,235,20.5
9767,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Carolina,"1,974",50
9768,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,South Dakota,321,41.2
9769,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Tennessee,"2,743",48.5
9770,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Texas,"7,407",37.6
9771,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,United States,"97,900",34.9
9772,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Utah,665,34.2
9773,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Vermont,234,38.1
9774,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Virginia,"2,396",35.4
9775,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Washington,"2,049",35.5
9776,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,West Virginia,817,43.2
9777,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wisconsin,"2,159",38.9
9778,2000,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,245,50.8
9779,2000,All Causes,All causes,Alabama,"45,062","1,004.80"
9780,2000,All Causes,All causes,Alaska,"2,914",869.1
9781,2000,All Causes,All causes,Arizona,"40,500",810.4
9782,2000,All Causes,All causes,Arkansas,"28,217",977.1
9783,2000,All Causes,All causes,California,"229,551",787.9
9784,2000,All Causes,All causes,Colorado,"27,288",792.1
9785,2000,All Causes,All causes,Connecticut,"30,129",793
9786,2000,All Causes,All causes,Delaware,"6,875",897.1
9787,2000,All Causes,All causes,District of Columbia,"6,001","1,061.20"
9788,2000,All Causes,All causes,Florida,"164,395",807.8
9789,2000,All Causes,All causes,Georgia,"63,870",981
9790,2000,All Causes,All causes,Hawaii,"8,290",675.9
9791,2000,All Causes,All causes,Idaho,"9,563",809.4
9792,2000,All Causes,All causes,Illinois,"106,634",883
9793,2000,All Causes,All causes,Indiana,"55,469",929.6
9794,2000,All Causes,All causes,Iowa,"28,060",794.7
9795,2000,All Causes,All causes,Kansas,"24,717",850.5
9796,2000,All Causes,All causes,Kentucky,"39,504",998.6
9797,2000,All Causes,All causes,Louisiana,"41,138","1,006.30"
9798,2000,All Causes,All causes,Maine,"12,354",859.4
9799,2000,All Causes,All causes,Maryland,"43,753",908.9
9800,2000,All Causes,All causes,Massachusetts,"56,681",817.9
9801,2000,All Causes,All causes,Michigan,"86,953",904.2
9802,2000,All Causes,All causes,Minnesota,"37,690",760.7
9803,2000,All Causes,All causes,Mississippi,"28,654","1,051.90"
9804,2000,All Causes,All causes,Missouri,"54,865",920.8
9805,2000,All Causes,All causes,Nevada,"15,261",918.7
9806,2000,All Causes,All causes,New Hampshire,"9,697",815.5
9807,2000,All Causes,All causes,New Jersey,"74,800",852.6
9808,2000,All Causes,All causes,New Mexico,"13,425",808.6
9809,2000,All Causes,All causes,New York,"158,203",813.6
9810,2000,All Causes,All causes,North Carolina,"71,935",952.7
9811,2000,All Causes,All causes,North Dakota,"5,856",761.8
9812,2000,All Causes,All causes,Ohio,"108,125",923.5
9813,2000,All Causes,All causes,Oklahoma,"35,079",983
9814,2000,All Causes,All causes,Oregon,"29,552",830.9
9815,2000,All Causes,All causes,Pennsylvania,"130,813",891.9
9816,2000,All Causes,All causes,Rhode Island,"10,027",823.7
9817,2000,All Causes,All causes,South Carolina,"36,948",980.2
9818,2000,All Causes,All causes,South Dakota,"7,021",805.7
9819,2000,All Causes,All causes,Tennessee,"55,246",996.9
9820,2000,All Causes,All causes,Texas,"149,939",891
9821,2000,All Causes,All causes,United States,"2,403,351",869
9822,2000,All Causes,All causes,Utah,"12,364",788.6
9823,2000,All Causes,All causes,Vermont,"5,127",821.8
9824,2000,All Causes,All causes,Virginia,"56,282",890.4
9825,2000,All Causes,All causes,Washington,"43,941",804.6
9826,2000,All Causes,All causes,West Virginia,"21,114","1,011.10"
9827,2000,All Causes,All causes,Wisconsin,"46,461",820.1
9828,2000,All Causes,All causes,Wyoming,"3,920",851.8
9829,2000,Alzheimer's disease (G30),Alzheimer's disease,Alabama,895,20.4
9830,2000,Alzheimer's disease (G30),Alzheimer's disease,Alaska,47,21.5
9831,2000,Alzheimer's disease (G30),Alzheimer's disease,Arizona,"1,045",22
9832,2000,Alzheimer's disease (G30),Alzheimer's disease,Arkansas,430,14.6
9833,2000,Alzheimer's disease (G30),Alzheimer's disease,California,"4,419",15.8
9834,2000,Alzheimer's disease (G30),Alzheimer's disease,Colorado,712,22.6
9835,2000,Alzheimer's disease (G30),Alzheimer's disease,Connecticut,526,13.1
9836,2000,Alzheimer's disease (G30),Alzheimer's disease,Delaware,110,15.1
9837,2000,Alzheimer's disease (G30),Alzheimer's disease,District of Columbia,75,13.1
9838,2000,Alzheimer's disease (G30),Alzheimer's disease,Florida,"3,265",15
9839,2000,Alzheimer's disease (G30),Alzheimer's disease,Georgia,"1,235",21.3
9840,2000,Alzheimer's disease (G30),Alzheimer's disease,Hawaii,118,10
9841,2000,Alzheimer's disease (G30),Alzheimer's disease,Idaho,262,22.6
9842,2000,Alzheimer's disease (G30),Alzheimer's disease,Illinois,"2,154",17.7
9843,2000,Alzheimer's disease (G30),Alzheimer's disease,Indiana,"1,209",20.4
9844,2000,Alzheimer's disease (G30),Alzheimer's disease,Iowa,769,19.7
9845,2000,Alzheimer's disease (G30),Alzheimer's disease,Kansas,630,20.2
9846,2000,Alzheimer's disease (G30),Alzheimer's disease,Kentucky,845,22.1
9847,2000,Alzheimer's disease (G30),Alzheimer's disease,Louisiana,811,20.9
9848,2000,Alzheimer's disease (G30),Alzheimer's disease,Maine,466,31.6
9849,2000,Alzheimer's disease (G30),Alzheimer's disease,Maryland,811,18
9850,2000,Alzheimer's disease (G30),Alzheimer's disease,Massachusetts,"1,433",19.8
9851,2000,Alzheimer's disease (G30),Alzheimer's disease,Michigan,"1,646",17.5
9852,2000,Alzheimer's disease (G30),Alzheimer's disease,Minnesota,"1,154",22.2
9853,2000,Alzheimer's disease (G30),Alzheimer's disease,Mississippi,443,16.5
9854,2000,Alzheimer's disease (G30),Alzheimer's disease,Missouri,"1,096",17.8
9855,2000,Alzheimer's disease (G30),Alzheimer's disease,Montana,219,22.4
9856,2000,Alzheimer's disease (G30),Alzheimer's disease,Nebraska,353,17.4
9857,2000,Alzheimer's disease (G30),Alzheimer's disease,Nevada,195,14.5
9858,2000,Alzheimer's disease (G30),Alzheimer's disease,New Hampshire,273,23.4
9859,2000,Alzheimer's disease (G30),Alzheimer's disease,New Jersey,"1,267",14.4
9860,2000,Alzheimer's disease (G30),Alzheimer's disease,New Mexico,275,17.7
9861,2000,Alzheimer's disease (G30),Alzheimer's disease,New York,"1,539",7.8
9862,2000,Alzheimer's disease (G30),Alzheimer's disease,North Carolina,"1,725",24.3
9863,2000,Alzheimer's disease (G30),Alzheimer's disease,North Dakota,209,24
9864,2000,Alzheimer's disease (G30),Alzheimer's disease,Ohio,"2,295",19.7
9865,2000,Alzheimer's disease (G30),Alzheimer's disease,Oklahoma,638,17.7
9866,2000,Alzheimer's disease (G30),Alzheimer's disease,Oregon,910,25
9867,2000,Alzheimer's disease (G30),Alzheimer's disease,Pennsylvania,"2,542",16.5
9868,2000,Alzheimer's disease (G30),Alzheimer's disease,Rhode Island,242,18.4
9869,2000,Alzheimer's disease (G30),Alzheimer's disease,South Carolina,874,25.1
9870,2000,Alzheimer's disease (G30),Alzheimer's disease,South Dakota,179,18.5
9871,2000,Alzheimer's disease (G30),Alzheimer's disease,Tennessee,"1,024",19.2
9872,2000,Alzheimer's disease (G30),Alzheimer's disease,Texas,"3,184",20.5
9873,2000,Alzheimer's disease (G30),Alzheimer's disease,United States,"49,558",18.1
9874,2000,Alzheimer's disease (G30),Alzheimer's disease,Utah,342,23.6
9875,2000,Alzheimer's disease (G30),Alzheimer's disease,Vermont,134,21.3
9876,2000,Alzheimer's disease (G30),Alzheimer's disease,Virginia,"1,094",18.7
9877,2000,Alzheimer's disease (G30),Alzheimer's disease,Washington,"1,799",33.4
9878,2000,Alzheimer's disease (G30),Alzheimer's disease,West Virginia,361,17.2
9879,2000,Alzheimer's disease (G30),Alzheimer's disease,Wisconsin,"1,177",19.9
9880,2000,Alzheimer's disease (G30),Alzheimer's disease,Wyoming,102,23.1
9881,2000,Cerebrovascular diseases (I60-I69),Stroke,Alabama,"3,183",71.5
9882,2000,Cerebrovascular diseases (I60-I69),Stroke,Alaska,170,66.1
9883,2000,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,648",53.8
9884,2000,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"2,255",77.2
9885,2000,Cerebrovascular diseases (I60-I69),Stroke,California,"18,185",64
9886,2000,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,907",58.7
9887,2000,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"2,011",51.4
9888,2000,Cerebrovascular diseases (I60-I69),Stroke,Delaware,430,57.6
9889,2000,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,252,44.4
9890,2000,Cerebrovascular diseases (I60-I69),Stroke,Florida,"10,532",49.6
9891,2000,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"4,625",74.8
9892,2000,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,747,61.4
9893,2000,Cerebrovascular diseases (I60-I69),Stroke,Idaho,720,61.8
9894,2000,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"7,429",61.3
9895,2000,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"4,247",71.5
9896,2000,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,187",58.3
9897,2000,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,830",60.6
9898,2000,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,637",67.7
9899,2000,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,533",63.5
9900,2000,Cerebrovascular diseases (I60-I69),Stroke,Maine,833,57
9901,2000,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,955",63.4
9902,2000,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,669",51.5
9903,2000,Cerebrovascular diseases (I60-I69),Stroke,Michigan,"5,864",61.6
9904,2000,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,"2,820",55.9
9905,2000,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,"1,999",74.1
9906,2000,Cerebrovascular diseases (I60-I69),Stroke,Missouri,"3,940",65.1
9907,2000,Cerebrovascular diseases (I60-I69),Stroke,Montana,583,60.1
9908,2000,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,"1,091",55.8
9909,2000,Cerebrovascular diseases (I60-I69),Stroke,Nevada,872,56.5
9910,2000,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,662,56.4
9911,2000,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,"4,316",49
9912,2000,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,813,50.6
9913,2000,Cerebrovascular diseases (I60-I69),Stroke,New York,"8,006",40.9
9914,2000,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,"5,749",78.5
9915,2000,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,456,55.6
9916,2000,Cerebrovascular diseases (I60-I69),Stroke,Ohio,"7,175",61.2
9917,2000,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,"2,493",69.5
9918,2000,Cerebrovascular diseases (I60-I69),Stroke,Oregon,"2,585",71.6
9919,2000,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,"8,919",59
9920,2000,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,577,45.6
9921,2000,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,"2,956",81.4
9922,2000,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,560,61.6
9923,2000,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,"4,266",78.5
9924,2000,Cerebrovascular diseases (I60-I69),Stroke,Texas,"10,684",66.5
9925,2000,Cerebrovascular diseases (I60-I69),Stroke,United States,"167,661",60.9
9926,2000,Cerebrovascular diseases (I60-I69),Stroke,Utah,975,66
9927,2000,Cerebrovascular diseases (I60-I69),Stroke,Vermont,343,54.9
9928,2000,Cerebrovascular diseases (I60-I69),Stroke,Virginia,"4,104",67.4
9929,2000,Cerebrovascular diseases (I60-I69),Stroke,Washington,"3,714",68.7
9930,2000,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,"1,296",61.3
9931,2000,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,"3,598",62.2
9932,2000,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,260,58.3
9933,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,"2,057",45.5
9934,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,132,47.6
9935,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,"2,508",49.3
9936,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,"1,405",48
9937,2000,Chronic lower respiratory diseases (J40-J47),CLRD,California,"12,756",44.6
9938,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,"1,787",53.9
9939,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,"1,533",40.1
9940,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,341,44
9941,2000,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,175,31.3
9942,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,"8,645",40.3
9943,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,"3,067",48.7
9944,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,278,22.4
9945,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,569,48.8
9946,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,"4,768",39.7
9947,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,"3,052",51.2
9948,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,"1,512",42.9
9949,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,"1,411",49.1
9950,2000,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,"2,170",54.8
